id,uid,source_dataset,source_url,artist,genre,style,row_idx,local_relpath
878,wikiart_0000878,hf://huggan/wikiart/default/train,https://datasets-server.huggingface.co/cached-assets/huggan/wikiart/--/d559852d2b232e0fcf195e775866964f0564f2b5/--/default/train/878/image/image.jpg?Expires=1772117736&Signature=gWCR8Yy8HA3znQnG4ygYUrKwD1bkCo5uIT2djbK0r54vR1ZunRRP0~XATXWdUfef3HsILiZoSjaBXfK~9qRmbTeuf5lTPNMSLeUBUUmsejvgQ2C8PbHzj2vk3dS5rIbUMO9e0XqhdKT5HUiXO8Lk3lH5xJ-Ee-NKvKrT7IylJQoZ5mH0YMR0hvAQkIyc5iDFMRwawwTDGslPOaZspu7KoEApdaD3aYHZNfEmwHy3TdZ1e3VqV1fAtXBXHr1EtOOJ7cki80~r1jv6Dkgyiql0KfoFINOypzin~3YBiV-YZu6DZ814nutaVV3glneVKz3Z0sBWNOp9Q6uyXt4RSbFt3A__&Key-Pair-Id=K3EI6M078Z3AC3,7,7,23,878,raw/wikiart/wikiart_0000878.jpg
879,wikiart_0000879,hf://huggan/wikiart/default/train,https://datasets-server.huggingface.co/cached-assets/huggan/wikiart/--/d559852d2b232e0fcf195e775866964f0564f2b5/--/default/train/879/image/image.jpg?Expires=1772117736&Signature=N-BZaEyRqKl1b3jvL448y9bJapPJmTW0K6A49bWPOnqcj9Mx-GKe5prYyp6sMeH9TJtb7b5Gq3wlMDFnyk1rhWfjFON9Lx3FwlvcuQ3TPDoM5hgPlR9BZMPpIMzHvkNXXbbdJ3KwjzYwKMJjVLb2LAKbFeRnLsIhhQYzWl4BRTJkxmNiPEBBwm7xq7covw4MnL~p2m1XHabbXN12FsWDPPyQ2UD2i7joX3OB3U6z6RH-nAGVKRUFrNE~FDzpsJYhsVX3xnGScPhaGiqf0C29t3AiU27zdC6Jtp9coJPj-bTtv1KCHmMLxq-BBMDaltemCkVHMgHMO3GbPLzgqqrsfw__&Key-Pair-Id=K3EI6M078Z3AC3,6,4,12,879,raw/wikiart/wikiart_0000879.jpg
880,wikiart_0000880,hf://huggan/wikiart/default/train,https://datasets-server.huggingface.co/cached-assets/huggan/wikiart/--/d559852d2b232e0fcf195e775866964f0564f2b5/--/default/train/880/image/image.jpg?Expires=1772117736&Signature=uRMnITjnyqRHh~yunCyma6LfQx6VNMDMUS41~cVK0I6476z1hC7mauOYhqncgjYcsxhsjGz4wTe~zuSKCSHlmR8TYkiatQU4qAWOQ90umJfd1pwvwO~DnT15HRBOgsNgcAbfDfQ1-zL7Xy3~66PYb12meVVnUQm8gU51U2nG8sBIXRZfI-RowzXlin3itlfqLOturuHfSalp2SRkBlndYGe0UMNBM5ABZG7yRQDYId9DI5MtJjuhs54oZ3~SrWkeYGKnqlW7sf7KEtbJ9GvRrj5cBO7qIv-5NG0b9rnfXwDe4zss8fXk5Baxd-5MxKeC42AzkJa-UfD9-JvPY9yxVg__&Key-Pair-Id=K3EI6M078Z3AC3,1,6,3,880,raw/wikiart/wikiart_0000880.jpg
881,wikiart_0000881,hf://huggan/wikiart/default/train,https://datasets-server.huggingface.co/cached-assets/huggan/wikiart/--/d559852d2b232e0fcf195e775866964f0564f2b5/--/default/train/881/image/image.jpg?Expires=1772117736&Signature=ko6k0YANZb5xohM7Uwq75ZMfGpYMemQHPxbwm8NtKq7p9x8vEzDyFVlAfl7VNTH9hVLwPLyNlTGBalD6rriwl5nCjL25NRBy~QekH9PrGMAxtfmZ7cBSWlOZ2q3D8Q4C7IJ~a9IBd9DJ5m9RgoPiNOPsd0SJ8OZUuzfIhpIrwu0eT6FHAuJ5oE~~ItPciakAMU7j1YXE03ez89wa9hBZOPAinbZmoi0BNGLinCZkcicXEvFvFUCc--dhTgUOPqNEwA0P9KrkbelNIVaws23neXLbccwnk3Sl-q-arie4PNtcyXPzgf9j7wln1cMP4jd-iBHCpXFo-WHO1p1LJ~wgSQ__&Key-Pair-Id=K3EI6M078Z3AC3,13,10,9,881,raw/wikiart/wikiart_0000881.jpg
882,wikiart_0000882,hf://huggan/wikiart/default/train,https://datasets-server.huggingface.co/cached-assets/huggan/wikiart/--/d559852d2b232e0fcf195e775866964f0564f2b5/--/default/train/882/image/image.jpg?Expires=1772117736&Signature=JtKVPfK1A0jfv2E8vWl6pB705ea08yth3H3JpdpieGEiP8BDEFXeHpM~aDr50lPtNc6W~fI0Wn8SnxL-nnqVh8RScP1B25fCiwMFCTY~LenZiczdhVPGp6XH9CXUuwDlb1wG~Wwid3s0LsWWoQ0bnuCC7B6nbFFMJXnOSe821O8YSSXILpq0L6Vva2xJBUj4910UC-bdM8vG3CJUwfY5NjCN-8EZWqbjechvdbH5LXalpz3GnnLqEPqryPkpEKyitBTzAn3bRp0rP6uBWuhgYjhHIRAKXBZYbcX~Lh-0Fv175H18UIltyaaFe1inWYQ6gvgK4NbzMzCBfSNaz4sDzg__&Key-Pair-Id=K3EI6M078Z3AC3,17,5,12,882,raw/wikiart/wikiart_0000882.jpg
883,wikiart_0000883,hf://huggan/wikiart/default/train,https://datasets-server.huggingface.co/cached-assets/huggan/wikiart/--/d559852d2b232e0fcf195e775866964f0564f2b5/--/default/train/883/image/image.jpg?Expires=1772117736&Signature=Ei3JpAfbCHJieCKcopByktbTnK5jebi-kcO2MVRnVAFs5OHUn3mBYGMgmXNvOjthLD3xbcqtepWdIy3yz3cmonjrooawjX2tvHrkcv97Mi3SE0spamo9Wk3gva0p3YkTBWnxnKEI88CwlBVmttkhZoLS300Ul3t6k65LRTZRGiAao-Dd1xSlpEhuRyr6deE7oIVGpdX~tr51xv5dNDbEGiMgRSB2qGeGq1plWMtIAcbGlxVhSc5QiXE8bade6pRQDiWk2hkP-tUS0di8LIdQbiWWnmtHQa4FKd9hZnJWL6wWIyLITZZcxsoFwmBvec2nECziq7dB6fS7a99YqpOeOQ__&Key-Pair-Id=K3EI6M078Z3AC3,14,10,3,883,raw/wikiart/wikiart_0000883.jpg
884,wikiart_0000884,hf://huggan/wikiart/default/train,https://datasets-server.huggingface.co/cached-assets/huggan/wikiart/--/d559852d2b232e0fcf195e775866964f0564f2b5/--/default/train/884/image/image.jpg?Expires=1772117736&Signature=DiMXsxVINbehzwzdY2xSLzC-gDwAWg04LxcAxXTRVtwhy3fg-rTtdx1Qye4gedm7N6S6kXE8N1l9rQje-iyQ-ZZywFolFU75dSaeixSisWziUdNb94o3k~AK5m1O7Kjf8BXz4k10ZIX3uBHmpda8JWCqSYdQ60csQr-E8IaIsu4lL1beNzU4kCt3noVvw60McoxvAK7Wp3gZkVSME~-uXSot92ldzZFBPMy0A84p30qYgkdKWO8Y2wjZOCKDBLcODeVQbTq-tNcn66n5E510Q-uC0R~-wS9NaD3X3dRajHcszUqPs5N37jgz1QLKL5Hbc80i3IP75p36DJ~NmlmdDg__&Key-Pair-Id=K3EI6M078Z3AC3,5,2,12,884,raw/wikiart/wikiart_0000884.jpg
885,wikiart_0000885,hf://huggan/wikiart/default/train,https://datasets-server.huggingface.co/cached-assets/huggan/wikiart/--/d559852d2b232e0fcf195e775866964f0564f2b5/--/default/train/885/image/image.jpg?Expires=1772117736&Signature=TvKYosvMIrnv7MQbLYz2aUobxdLk0kNjiAhf25ZYkwElFKYjR4UymKyo0L1vR5gNpWhZSJ6Jx7-iklsZz0vqPMMAmUHY24jrivt6uz86KluekSj76tOj7fs1WGim7OmYaYUrp~h8COMpezjqBOJ~K1WfT77U7OiTUYnLd5Q0CaR0WM~2SVxxVMS-ZTcgjzh3he5~Cgofma6Ii1keBeBitoilH5-vZlbqvjpUH5fhG1HRQ6U9sm2tFGyNezVQax~scj-vC7TXsbJgicvKtRtCzw4W9H-4r2lTWCDIbN0S3V3h~P0T1h4pNDRTuXJAq3NPF7wPnVK-kT2uFTyFhi88PA__&Key-Pair-Id=K3EI6M078Z3AC3,15,2,24,885,raw/wikiart/wikiart_0000885.jpg
886,wikiart_0000886,hf://huggan/wikiart/default/train,https://datasets-server.huggingface.co/cached-assets/huggan/wikiart/--/d559852d2b232e0fcf195e775866964f0564f2b5/--/default/train/886/image/image.jpg?Expires=1772117736&Signature=coqy24I0afHBVntn62FwcUsHmC6pwOhIBf~rMf8jp0pMQmUY67ke6W~p8UjgbrmSsaVNRzmbAWDIHZLFQIf36lOxnTBWrRVr1O8rOPOdbFTz6SutpzeR0W40PUEszBkEyB9Lmh8hjxtRKQDMEWT5mf~6rDgaTYYWrXIYv~kBpG6kjGJ78aijlpD6ztq9vdzVvGHxZFP8Vet4xyUXLlMm85yFAnO-qM7M21BVXTXI~KWvKkUIwgGNaLMzFo~oDIU-~1wAPEZ9xjRSzOPAYEWqfeAOljjlIS3nsQJ0lHAqbu9AnXNx~EHtnWZ~GF7SWt8aPicvAiJhALF7mseKu2ro9A__&Key-Pair-Id=K3EI6M078Z3AC3,14,4,24,886,raw/wikiart/wikiart_0000886.jpg
887,wikiart_0000887,hf://huggan/wikiart/default/train,https://datasets-server.huggingface.co/cached-assets/huggan/wikiart/--/d559852d2b232e0fcf195e775866964f0564f2b5/--/default/train/887/image/image.jpg?Expires=1772117736&Signature=JAjtdvuS3zUJY83uyg9q8hSlIQQqLbLSJbCjnvDMjIrArFRzrev7FWcpglAGz-DyhlPLdmOs7rQRU0557MPEVjevBhbJn35hsILfhfqHK8qWufm-2blAOcfbsSztBl2N4vW~S66Iq8oiyqm5dRJAJrMNnnYfU7~-YSx3kqxU~IjCHcrB0l~9s32VSNBiQDyv3I1cfGkllBnYnHqRiLPs0A1XIBrdMHqI5xjQwKeq2CUxwjc3E7t9zER-ubaCE0NgUQ96qNEBRdmICAuHoQx~JUTbrYRJnN9BZOCe9QeqpAWwbxdgoDQwig5x~1gatHjvG3rdSKLyBYA6-pXG3gBgtw__&Key-Pair-Id=K3EI6M078Z3AC3,9,4,23,887,raw/wikiart/wikiart_0000887.jpg
888,wikiart_0000888,hf://huggan/wikiart/default/train,https://datasets-server.huggingface.co/cached-assets/huggan/wikiart/--/d559852d2b232e0fcf195e775866964f0564f2b5/--/default/train/888/image/image.jpg?Expires=1772117736&Signature=JFJ53-OmkkfBY2t0MJ8aIZyOwOXnud3gUoJp3A7ky2mNl8BHyU1Nx-s9JJLENY5oJd9gto7j2kQjTALkmZBaeIA6z3dGC7FNfJ1juulCDVCis2wAxK2ouJnVNtbVaZpv8Y44-sJmsGryFewWRiOZCJoiIWGhCeqbJRiDAXmXsxBo4WGPxjFAiN-BlF~Kf9Rvd~2LcsuZr8JdVVXusU9n8QFoyHqD8dAt0HdemZsgqTstvLokPGHDkeOpz8QY1E4-IJ7wghlO2T4qfSv~sHONS82z1WQXHrEAcQ3pYQ1mtjW5Dpxki6idAChTDIX5UjXXL4LRcSNjUK3sTczY-FGaCg__&Key-Pair-Id=K3EI6M078Z3AC3,2,4,12,888,raw/wikiart/wikiart_0000888.jpg
889,wikiart_0000889,hf://huggan/wikiart/default/train,https://datasets-server.huggingface.co/cached-assets/huggan/wikiart/--/d559852d2b232e0fcf195e775866964f0564f2b5/--/default/train/889/image/image.jpg?Expires=1772117736&Signature=uefFP9BAetNSaiXo~kZYU31wL5KqSUjYNDIhVkNAnlNtzn36vyZgRmuaERp8RCb0biDjSO17QipujhgfZaps2BVh52QJhXhLtoeyfCpYx6hu8faaBIbwSfTXvjDvENiF3by3ZFV9ZPWbJJ-OxGdJ7rlodl3yBFbevHH63wYVTrfLzrWqNmxC-8R6B72Q2Ibkx~wWVrRCI25Kl4Hsc3TcDk1~4W5xGraPdKuQswxuq6JCO~-v6lVOSUFqUsGm0eb0HY0wnkHRdoejFTLcz6BYmUhnwBztyprsOSWAGs3iQCePkRT~l8mfJm7AwZc0JCD3aGZOYZHqhSq4m49JmoOyaA__&Key-Pair-Id=K3EI6M078Z3AC3,22,4,21,889,raw/wikiart/wikiart_0000889.jpg
890,wikiart_0000890,hf://huggan/wikiart/default/train,https://datasets-server.huggingface.co/cached-assets/huggan/wikiart/--/d559852d2b232e0fcf195e775866964f0564f2b5/--/default/train/890/image/image.jpg?Expires=1772117736&Signature=mk4Px9ozutqec9v5XHwJ0kv1BjD0Z43Qsu5e6mxwdWr7IVdBPW7W09Ald7L5p7SVJkhe~DoctQT-wALStrRgD9JP7c0IGIQ9MPF8ml26sN3gj62A9W3zuBpv6ukz~cZvSujMBw5DqNecMLQB4uJlIhmSK8jkr1dBzTxZpx9KPv9bNLzdT-FwOt~K8-A8-d8hw6~2ABaw8L48gTE2G6qHFA2bmRLYsztjnBmUX0xmA7abQ3RGMTqX7z-i-Q-5lneVwhpPbwgxTgcJ6dzMsiD19ivNgMROjvNg1HRmGz3PqlgMem9ljXfWkB~Ljn~WRr5oak3EtcTnSowEzZutu-jQ7w__&Key-Pair-Id=K3EI6M078Z3AC3,4,4,12,890,raw/wikiart/wikiart_0000890.jpg
891,wikiart_0000891,hf://huggan/wikiart/default/train,https://datasets-server.huggingface.co/cached-assets/huggan/wikiart/--/d559852d2b232e0fcf195e775866964f0564f2b5/--/default/train/891/image/image.jpg?Expires=1772117736&Signature=aN1JRHH30VUeQWNEzojBn0l~9mAr8CoRfbqKSXdJ7J-tniTasGvI2BsMqIf8j6P1M~vgy20-YLWivPZKLOhOcJkTZE0OxbumhTuDDaL4sFnr0JqRP6D~i6TZiTg4HY7UEOrvDQWzBoxx2Sv3mGG5tRc73aEzRokt3Amif9QPKydP8oLE8wbQp0WDx0YMNODZZ93NElo-EDsXprPTVBLMprWFjKZlifhl~TG7kzgXCbhTXe1vugf8r1QUaNu7cXXj3n51m3qmKCwyrSbioVgdzoiQovHE6DACtPTHoF6zY6oNteFxnwEu2OY5AeRZVP~FMUDegQf4Xu65EMma61NLsg__&Key-Pair-Id=K3EI6M078Z3AC3,12,3,15,891,raw/wikiart/wikiart_0000891.jpg
892,wikiart_0000892,hf://huggan/wikiart/default/train,https://datasets-server.huggingface.co/cached-assets/huggan/wikiart/--/d559852d2b232e0fcf195e775866964f0564f2b5/--/default/train/892/image/image.jpg?Expires=1772117736&Signature=XmKFpRFID2oYBlaRfanBy79T7yRCD4ULE6E9Igsgp1H20GMOFp0nr93bCluxw-8-VrGvs8eYjlRBBDeWoz40qvHVRdi~NYnR9o~Jn0bScAQat~7k24AD6bMOWmuBZHMNOwVeNlxyuL41iYvvRcY-7jTe4mSAqkeWENZyUPan-8w2vYOq6Lm2j1yxSe66C7cdYuhhsi66yb7c~CSXEJ4iOdzfFeJOwVN78o0~~fu4ORgETF7vwg-Sa33FB6mA~KmKD1PnE0LB8tw5~YTn0AA~N0x6a4FUoMbveYhIPOQNLQ0eOR9XFWpLnMBOFEfVY33lnon~djl0UV5TTcErboUKvw__&Key-Pair-Id=K3EI6M078Z3AC3,2,4,12,892,raw/wikiart/wikiart_0000892.jpg
893,wikiart_0000893,hf://huggan/wikiart/default/train,https://datasets-server.huggingface.co/cached-assets/huggan/wikiart/--/d559852d2b232e0fcf195e775866964f0564f2b5/--/default/train/893/image/image.jpg?Expires=1772117736&Signature=HMDXt1ge-CnWU9gBWz4wcNG1rwfLs1HazDsDMMHBHqthAixYIag6gdYBi1K7Lmgxm4gTVFbzoX0fFq3jGuBYAApHjThxYmJNgokOngiypwRmd-MaqEYNIoIck1A15yIYxaQmaBTBY96O87Ico1flHZhzxl~b-IhRF1YRTc0RhxbS7VvTi~4CYXScmdB4mK3QV5woOf99Ul1bH~gJ1j2SPsZMbP1bj75CzbnJWrweswgghaw7A2zieAoR~Yby1Qye4Qf-MFXRwVFh8BQXrfBANgejGJEHxXXug1Mpae6MTCrRHD1XyyIEcNLl4HXxhY9BaQKzQdMiRx0NMt0If-nmEg__&Key-Pair-Id=K3EI6M078Z3AC3,22,4,21,893,raw/wikiart/wikiart_0000893.jpg
894,wikiart_0000894,hf://huggan/wikiart/default/train,https://datasets-server.huggingface.co/cached-assets/huggan/wikiart/--/d559852d2b232e0fcf195e775866964f0564f2b5/--/default/train/894/image/image.jpg?Expires=1772117736&Signature=GKahn0GaYqcJehJxyCb2J8JoAD7BijZCG1bqYLoGJTVia1nzOUXZ3GrN9e1wB4v0LEnxibqwWvpuKssC6J2EjLYIX8K5hAG~QaVvt9fsNtj39BnRPFC69U5hOykElOJ093v4e4TR-rClbGqTI8RPES2HDsJtG~lSOviDT5xUm4nGZTv3uDwOD95ZxjioZyCqbiCZ0lG4buoTRwqLOF~ZUKfLWklzj1noVtWrYGH4qMN-HDcU-AnazHSKPmA9NW~ErHB74QOoOHq2e0IvakvQoJdJ0pRG78XEv~abqvcLJLnI65j5FQ7v7tQYuDaiVusJWF-d6Rk6pydMYQxZ2wcxbQ__&Key-Pair-Id=K3EI6M078Z3AC3,15,2,20,894,raw/wikiart/wikiart_0000894.jpg
895,wikiart_0000895,hf://huggan/wikiart/default/train,https://datasets-server.huggingface.co/cached-assets/huggan/wikiart/--/d559852d2b232e0fcf195e775866964f0564f2b5/--/default/train/895/image/image.jpg?Expires=1772117736&Signature=uZHfviIWDHJUV9FiG37yK0bq1Ukn0okiOcAl8lr0vOi1xuOff69sVJ-oHudU77YrKnSjS2s41Avv3QMKK5iA8GolaSjf48T5RFbSYZuDZ2Qz~V~av4YrdEHNKSkqB-IIH1FVpnlXdJ9VuWpe2SuNZY968Xyf5p3MlpArZ37FNjZbvhF7mD1hcqR4xNcw82yM6vqfDKhjsvaUJDjGI60T3BSp8UJ7UKdeU7waLx-RU7NLhnT-7xlVp6c4F5U5HN9sAt5QgJpGM4dZjkYHj8k7Mvf90CxIAKRYyauz67spcTCD4uRq-4ajw5o-uaaTM4teZGbXuR23o5XYAv4BLozc-Q__&Key-Pair-Id=K3EI6M078Z3AC3,13,6,21,895,raw/wikiart/wikiart_0000895.jpg
896,wikiart_0000896,hf://huggan/wikiart/default/train,https://datasets-server.huggingface.co/cached-assets/huggan/wikiart/--/d559852d2b232e0fcf195e775866964f0564f2b5/--/default/train/896/image/image.jpg?Expires=1772117736&Signature=O5P1UDnOKhkpmn~uqfujMN71lT9caGndzBb-neUmFqWvOM6t6TvE38to8kaaC750w2~q9-Gww4khWnoIqxDEVOgg~fTfHHG9lMNfHucXIaoexTFwUrX1B-V4bPGj1~i7Zcx5LZLcLLQigneXndjP63bHDh8JWpmXC3Hc2Iyis3QcnSXX5Tmh9~PaGWHGp8c8vrrxbsUOueViwI-4Hw8TRZV0pOUsEry9SJ4dV5~Kc70aN6fC6Ss8cnLzJDcS4ICS~PYtjUizwMy~e-a3srIBAzonjIC9MHRjybTxG8AL~p1PoFJnU3l7uK5sLWa8EtAxBH-X0TSu0DDtVzxWlGsI0Q__&Key-Pair-Id=K3EI6M078Z3AC3,22,8,21,896,raw/wikiart/wikiart_0000896.jpg
897,wikiart_0000897,hf://huggan/wikiart/default/train,https://datasets-server.huggingface.co/cached-assets/huggan/wikiart/--/d559852d2b232e0fcf195e775866964f0564f2b5/--/default/train/897/image/image.jpg?Expires=1772117736&Signature=M0piZvnUgiMjIcNj0kPWVwKm8kRxP2x3Mdrmn-Rze6eTOseRoALLaB1JsFmiumxjYCNdUEJHWF0kjkK3hkjq-EivDsApjqLHUvPX-E9stsDvZUznrKmyRy9qXVqE2eETxsrSgD4Qw4oL0OXdykOoHMJSar7NAuoHh-lW7ghbF4KqVW4HFe2~StU~2NNdaqzOsf-Y5BFI~-Igjn~8lElJgehO0cyEEv2J1piAd4hDq71tXgJzuW5I3a7ftSYfRgb16--Y6MifBOIH1YNeJumqFk6uOEKbwfv70FzMJ1RDO8c0Q3BBhZTCAp-ZcAeDoVVt~wl7WV9bXoK--qIPuCTbzw__&Key-Pair-Id=K3EI6M078Z3AC3,22,4,20,897,raw/wikiart/wikiart_0000897.jpg
898,wikiart_0000898,hf://huggan/wikiart/default/train,https://datasets-server.huggingface.co/cached-assets/huggan/wikiart/--/d559852d2b232e0fcf195e775866964f0564f2b5/--/default/train/898/image/image.jpg?Expires=1772117736&Signature=d2UqGfalWU0xYqQcpqnO9qmZV0n3HqVaPvalr83izP5DghQxkyAa66xRwYYIyorw7QUcNxICDYwD~rRtcv66pVqRh3GOk7Eb9sMzDFXn4qJmQLugkHRAFC81lF-MLNTmlcuxmjh9zUrAVVyuRXbbip~XDwxZZLiDDA7U0y5-K~JEXKr0SG0rQ9igIbjpT~7Q1Hgz7guG5lo-8wi9G6HJrjKKuSwfyZzNGHkKg58P0f6M9X75-uYnFhGp7bKE~PMa7XzkB396so-WK5jJXWmtmTGDrFtfBr~~s22nKpPHaQsHs1kGF6rOosskRAuswmKdZIKHeFjdTaOIO8NUMk4Nsg__&Key-Pair-Id=K3EI6M078Z3AC3,11,6,21,898,raw/wikiart/wikiart_0000898.jpg
899,wikiart_0000899,hf://huggan/wikiart/default/train,https://datasets-server.huggingface.co/cached-assets/huggan/wikiart/--/d559852d2b232e0fcf195e775866964f0564f2b5/--/default/train/899/image/image.jpg?Expires=1772117736&Signature=utPTLim~MDvOemZL7A3irG7a4wWf1IlW6zCogSuG5GYNIPHw4MKbnXqwbIUeFRaYYb-vJRZGu20jzUeuZ86yQjACTe~VTgw5hUuogQmTmkkwwHlNTcy8EZqpm8KGCTAaK3c5a~VcgsndFfJ6c9bGiL~6ml4L1G1JtfyNyqNVKsB-NOcLzO98~dqB3h~GbxkCNotU0nkzhUNNQcR~bM72bbR7m8SawLuzULG0M7uLID0KkF1ujsP-qAkuwsLxlx29I-T7mwf01nSix7V-oLXpLrmZGuDfxXWfW89RwB0xVpCS6h6XaS1xetIMhqowZpHK2jAaPRVu1FQkI3dsiezAJg__&Key-Pair-Id=K3EI6M078Z3AC3,17,10,12,899,raw/wikiart/wikiart_0000899.jpg
900,wikiart_0000900,hf://huggan/wikiart/default/train,https://datasets-server.huggingface.co/cached-assets/huggan/wikiart/--/d559852d2b232e0fcf195e775866964f0564f2b5/--/default/train/900/image/image.jpg?Expires=1772117739&Signature=kF9U4-r1lsLI0A1lVeqmUFUsH~~ym5VoCUFK8gQYAMcxkqSB2AOZM4RoIfjXK-ht-xVMPcNU1cSBJTpSR5hT7CYfUYDjeh3wsD-uDheQjH6aois2YbMgXuXyjPaQQvDPjUuzqv0FnkSSmy7KURGTQdI5Ms4NBkRUtlJxDo-W1mgTJM1RiXNmHwCIewgdO4VwI0k-51GVzeBcFPhlZOQxE~ZQWtfHTU-WQIZ6-YB0NNj7EezGfW5zYfHBht149B-IEJurGb~HU8186LTwVU9BJ-kESXjm7fVUHapcUOtVbh3MindaGJyfHrVGF~WfDIeEvx7u9Ck5eAaMmiw3ZRI7Ww__&Key-Pair-Id=K3EI6M078Z3AC3,21,9,7,900,raw/wikiart/wikiart_0000900.jpg
901,wikiart_0000901,hf://huggan/wikiart/default/train,https://datasets-server.huggingface.co/cached-assets/huggan/wikiart/--/d559852d2b232e0fcf195e775866964f0564f2b5/--/default/train/901/image/image.jpg?Expires=1772117739&Signature=0YOlcb~2zmbM6i2ikuJWS-IvbPREaMol0tSU6Z4HIhY1zskTO7fyEtaXhODdmauA0qihxiH~UTA4X8vC3OLT1kULTpVpFR73P2bI0MUCkn9OQuzgbhrUNH52uIlWQEJFoZXZ15g~w5nJjOMjUy6quCYO8XxOePlApj8pN8PDkSTIisOkj1JYyqDSKzAds5fcddm7EnNoUTeeaumx~ToJUDhQuX-lenBdG3h2n2xzLXbnNjX1~bGbDNP-K-eCiwtRfjfzc2LK8xoPWvhkclceNMYTf~lCSTbY2hc~w176lSX-y0h7tlYaBR4iw1FyOVgVft6Y9lKEfHIGq4C4ANKYSw__&Key-Pair-Id=K3EI6M078Z3AC3,20,6,4,901,raw/wikiart/wikiart_0000901.jpg
902,wikiart_0000902,hf://huggan/wikiart/default/train,https://datasets-server.huggingface.co/cached-assets/huggan/wikiart/--/d559852d2b232e0fcf195e775866964f0564f2b5/--/default/train/902/image/image.jpg?Expires=1772117740&Signature=LWSzc27dv0gIN0cmuc5ZcOAY8rQ1C5zlRGligFW3hzMPnXqLfG1JoTkPetZ~v7fESB-S56g3zb--jzaka0g~aww8Jp8YWFiU1RV6FLrSLGcTTFuFxa~-c1ky7PexVEcihL5~0tk5l0T51df149-zmAlM8jxKjoIvhxfGoGaSr1tHkadKHLCBlp9i8ybKjhnroiwK1jqcLSfGsnB7KqPjRtovRX--58Tx0bqCsVJjBoSzr33C2NuwqmgMmW~V7ggf7SuC9jZKiTOrFTIv8DlUIBZBqH2xNVUv7ak8cgtNqIchC6NaB9C4qK-7wNGVdWFzzgNkvJfY-oLOMAfeqDukcg__&Key-Pair-Id=K3EI6M078Z3AC3,14,4,24,902,raw/wikiart/wikiart_0000902.jpg
903,wikiart_0000903,hf://huggan/wikiart/default/train,https://datasets-server.huggingface.co/cached-assets/huggan/wikiart/--/d559852d2b232e0fcf195e775866964f0564f2b5/--/default/train/903/image/image.jpg?Expires=1772117739&Signature=s0QR4cI9B9OvdUJG5ViyK1l~IGC50tm06AlBbrjALgW19gPP0qMlNBUg4ddSTpnIWZr7RgDbw2Zx3SgIi1giw9uta-6imU~VOZ0oYXzHHXEJoxj15RQ1tBwfoZSeZLhQQjjjgWLIlMjYuBW8b7w8OduU3mqx7trN3Blv31pwZKNml2~6JsE3n-CVVK-S2Xze4IgK6SNwAIWJDT3w8vfl8N2~BPxkPZNfq2juLguDKhNwfxtpByqbfBwXG8Dnclx7ewZ3VeTK2eZcYsJ-cYV4AbpdzsmonT6BCMa3hLDkc6X5bTutPUKwAsTe1RZttXMCvDeenEVtzoukLZrYmSDQ7A__&Key-Pair-Id=K3EI6M078Z3AC3,22,2,21,903,raw/wikiart/wikiart_0000903.jpg
904,wikiart_0000904,hf://huggan/wikiart/default/train,https://datasets-server.huggingface.co/cached-assets/huggan/wikiart/--/d559852d2b232e0fcf195e775866964f0564f2b5/--/default/train/904/image/image.jpg?Expires=1772117740&Signature=f7Fk2VSILw~KE7YLDYAK65OmklfGir8oHmKjZwqsL8JKLBOjy9pgAdq9QCpt5sEsqgNJrJVRgUfoUu3R3JdYtpTZnNaXFTTkvs54OaulJ5wB81z8BirIjwuyyYSaW2xqPr2qTlfqfYw9vvF-qJwdlb~oI7mOoyC9sG46mCT7g1ceLUHqUHguVA9kkuMB7JrM-rNkYAo6ouxinyWTXcyReRzhUyGBXN2gbdHwaK635v-lXYamfSABF04zK5Hds4JTh4dLUeW0R8eNOZeTCiqtJ739dvlra1uqEc4Kd0RnIWgtDvWPmlYsPVjPUB7jh005N8~VWMK~YQI8ySzUlu2YNw__&Key-Pair-Id=K3EI6M078Z3AC3,4,4,12,904,raw/wikiart/wikiart_0000904.jpg
905,wikiart_0000905,hf://huggan/wikiart/default/train,https://datasets-server.huggingface.co/cached-assets/huggan/wikiart/--/d559852d2b232e0fcf195e775866964f0564f2b5/--/default/train/905/image/image.jpg?Expires=1772117740&Signature=F2-GARPt3vyFUMv7tz6-srTbssKyYXfOsUs1d5t7ZqRYrz0N9QY69qltRFjX90w4e-yDfaPuiDupXJVErC4SwlPVZc-4BzAjumxtOFQsAZIprK1tZfCpHy1XBkvQ78M~3QCCvrIXGTxhQzomkeHMkPkQXVocYMEln8LehIYu6~Zfi8qmN6cgZmk-4FXTY2ZEAqIIY6ZbR4lEJIKEPwF1-90-MV4Sne2Elzy-an~o-4dtf3~PID0RbZVEodPf0uhgGMhghNtt3pdM1tWhenU-uALmCzwRn39ah80CuTyMSfstVJarlfjvDD3lCYsHlttFOo-vnWhX9Ue9-MKF67lrfQ__&Key-Pair-Id=K3EI6M078Z3AC3,14,4,24,905,raw/wikiart/wikiart_0000905.jpg
